floating_date;latitude;longitude;magnitude;depth
4.644091992;375.6192356;6.3474868;2.9989;0
4.646362491;291.9618348;415.5179935;3.1615;0
4.646370157;290.6861302;415.2952055;3.385;0
4.646508966;292.9688606;416.6145462;2.8924;0
4.646656537;450.8638752;499.9852229;3.3794;0
4.646687201;452.2204898;499.911842;2.8013;0
4.647408077;367.5302086;526.3848985;3.0122;0
4.647914853;33.0948542;548.9358434;3.6129;0
4.647919233;37.0883668;549.4770843;2.5934;0
4.648085147;305.5878168;302.6447613;2.5362;0
4.648427379;35.026327;545.9298269;3.1343;0
4.649351403;273.7889397;550.7936447;2.6399;0
4.649522245;538.3518957;166.2133802;2.5822;0
4.653847228;480.0413865;471.2697611;2.7887;0
4.656585626;64.9879577;566.4777149;2.6706;0
4.657399042;77.696612;529.7959327;2.5161;0
4.65740178;80.5176381;530.6358306;3.7539;0
4.65764052;80.1926942;530.7660598;3.0244;0
4.65816783;161.8952178;300.5178453;2.5067;0
4.660465982;236.7251194;148.5809248;3.1682;0
4.663326489;57.7314347;562.1686924;2.6572;0
4.663828611;367.5269345;526.7215618;3.2884;0
4.66558768;57.8372899;562.2756389;2.6384;0
4.668786858;461.4848125;23.3517004;2.8071;0
4.669627652;308.2868307;504.3117952;2.7581;0
4.669920602;294.0736484;465.5028131;2.8019;0
4.67066256;173.2302826;571.9770426;2.5008;0
4.671355784;468.1748565;118.8048436;2.5903;0
4.673629843;269.8962873;31.8959519;3.1127;0
4.673783436;448.6552841;502.4544187;3.1418;0
4.676045448;23.6308119;555.8562412;2.7429;0
4.676097467;21.5397561;557.5309173;2.9469;0
4.677657221;308.7264498;307.8436528;2.5843;0
4.677665435;311.738004;307.4510771;3.6103;0
4.677948802;81.3477528;529.915598;2.6165;0
4.678205613;310.679854;308.1025832;2.5454;0
4.679970157;344.0595672;487.9527168;2.8606;0
4.680057769;285.6061413;443.8716967;2.9903;0
4.680314579;464.6281658;389.8045176;2.6586;0
4.681238877;284.9143962;442.6584852;2.6474;0
4.681457358;295.8461841;500.8370912;2.6664;0
4.68358768;191.6900842;479.159484;2.5629;0
4.686950308;181.3457601;438.0969533;2.7022;0
4.687513484;487.9615138;94.5142993;2.6548;0
4.687923066;328.613713;495.9716164;2.5471;0
4.689355784;311.5977038;307.7119997;2.641;0
4.695361807;501.2069235;128.6182813;2.7577;0
4.695830801;270.3990035;518.36766;2.8381;0
4.698082409;331.1227182;483.5322314;3.7913;0
4.698118549;305.5479316;438.8409211;2.5416;0
4.698213005;332.4456841;481.5229086;3.7984;0
4.698301437;332.054976;483.0259261;2.5733;0
4.698562902;372.3990654;435.0861461;2.5247;0
4.699627379;231.3040668;217.0728581;4.5167;0
4.699845311;223.2900725;217.6881555;2.8791;0
4.7000564;141.2638453;186.676327;2.6053;0
4.700124846;141.2580889;186.8529946;3.6966;0
4.70032334;236.6578913;216.6359502;2.6511;0
4.70169117;260.8490018;512.1459247;3.4591;0
4.702904038;225.6912172;211.4200971;2.6349;0
4.704361944;259.3822305;573.9382874;3.009;0
4.704381383;260.3326491;573.6912397;2.5027;0
4.70523039;237.5241739;219.0381207;2.9795;0
4.705773854;297.6049618;456.5043094;2.6289;0
4.705815195;308.4307069;301.7110746;3.3476;0
4.71572512;368.1229334;510.1696098;2.5218;0
4.717561123;226.2136623;210.6374719;2.5618;0
4.717569336;260.8934088;522.8572601;3.136;0
4.71807666;305.0326021;453.8991167;2.6385;0
4.719091034;48.4181528;539.6505992;2.7472;0
4.72018152;324.8862237;521.498323;3.2582;0
4.720200137;65.5612755;522.1220705;2.79;0
4.727103901;275.5133071;445.4442501;2.5249;0
4.72714141;259.5696488;29.3389563;3.6825;0
4.727181656;261.6148599;28.966308;3.9791;0
4.727191786;214.7196496;92.144658;2.709;0
4.727193155;260.2634188;28.1590841;3.0566;0
4.727198357;262.3505223;29.8160715;2.8675;0
4.727212047;260.5516492;28.5575874;2.6091;0
4.72758987;259.794585;29.3674482;2.6059;0
4.727635866;256.7775884;31.5983703;2.7586;0
4.727892402;258.5736524;29.9178077;3.0232;0
4.728348802;261.6174692;29.3911556;2.9001;0
4.734397536;508.7038077;44.6907409;2.5116;0
4.7352282;155.8447279;372.0965032;3.2361;0
4.735489665;300.508555;111.8522613;2.8246;0
4.737647912;262.181831;30.1758853;2.9195;0
4.737895962;135.4721163;73.8126826;3.0386;0
4.739219165;260.9428972;522.8368207;2.5824;0
4.739331964;214.6309329;91.8114335;3.3192;0
4.741937029;256.4871753;30.9386826;2.5971;0
4.742039699;18.3615576;429.0106443;2.5295;0
4.748259548;210.2283517;585.0931939;2.8088;0
4.748683368;144.5536966;187.7980397;4.7155;0
4.748702533;140.5532345;178.6657414;2.7293;0
4.748708008;556.2167622;179.7761391;2.5167;0
4.748734292;148.772561;189.0210764;3.0592;0
4.748794524;144.3038338;181.2324976;2.6339;0
4.748805202;147.4212281;192.4575519;2.5227;0
4.748820534;136.1537104;174.6682827;3.1989;0
4.748878303;329.7689483;296.746215;2.8404;0
4.749040931;563.4826749;325.3494723;2.9058;0
4.749055989;140.7651724;189.1851982;3.7868;0
4.749074606;146.5175149;185.3812505;2.6812;0
4.749089391;147.5180615;183.4720747;2.7317;0
4.749100342;147.6590725;182.3456918;2.8038;0
4.749324298;146.6175281;181.3931198;2.6375;0
4.749353046;140.36876;189.3729516;2.5402;0
4.749567693;139.1643224;192.5360086;2.7972;0
4.750600684;129.0314796;207.2373244;3.7485;0
4.750893634;125.3915918;203.7523055;2.8255;0
4.750904038;128.8574708;219.7050449;2.8175;0
4.751020123;128.0323003;220.5240415;2.6271;0
4.751099247;139.3349472;183.9735144;2.5494;0
4.752249692;156.3103564;192.641862;2.6272;0
4.752343326;309.2406839;460.3579322;2.5826;0
4.752948118;155.9287019;192.256096;2.8903;0
4.75295332;276.4698331;502.4876325;2.8681;0
4.753469405;290.9271275;414.7115485;2.577;0
4.753820397;262.8937419;527.3507422;3.3893;0
4.754214921;259.873725;525.547344;2.7499;0
4.754369336;302.5180531;287.3246724;2.7281;0
4.754499658;461.3371445;382.2579566;3.5079;0
4.754559617;463.5715024;382.3930363;2.7576;0
4.7547154;462.1948423;383.1988206;2.8578;0
4.755017933;466.4032729;380.6750048;2.5719;0
4.755244079;263.1438463;526.9435233;2.5372;0
4.756156605;461.8917335;382.5171704;2.7151;0
4.756425736;257.5120043;525.4928757;2.7437;0
4.756508966;312.1661627;281.5012014;2.5636;0
4.756895551;292.0107105;413.0600518;2.9465;0
4.759802053;272.3906698;484.749814;2.6225;0
4.76018809;485.9855684;143.7518434;2.6017;0
4.761220808;454.3973881;491.4478162;2.9625;0
4.769702669;237.9282927;143.7264393;3.0799;0
4.770887611;525.9149532;176.7403589;2.5699;0
4.773307598;468.1780617;300.0727331;2.5535;0
4.774223135;238.6907009;52.3721838;2.6475;0
4.774433949;468.2232311;299.6400408;3.8757;0
4.774441615;468.6007296;297.8492242;2.5762;0
4.774474196;468.2686329;299.9722157;2.504;0
4.77451937;467.9661081;299.9571242;2.7141;0
4.77471321;468.0935835;299.866111;3.0641;0
4.775112936;469.2823959;316.7995279;2.8787;0
4.776441615;287.1136292;512.0430859;3.4637;0
4.776531417;495.6264014;273.3091276;2.5867;0
4.777223272;286.2965891;512.3823123;2.6385;0
4.779478713;563.8492122;324.8233261;3.2457;0
4.779992608;563.6014068;325.1410758;3.0968;0
4.780677892;565.3774111;327.7522288;2.5164;0
4.780773169;565.3620864;327.6299612;2.8631;0
4.782982067;280.1599515;503.7030949;2.7768;0
4.784345243;130.5822592;335.5176252;2.8395;0
4.786576044;282.8055562;495.7458515;4.0284;0
4.787268172;283.1834823;498.3473667;2.6226;0
4.7876564;156.0850481;378.8675155;2.6911;0
4.789336071;116.8940184;355.3685947;2.7897;0
4.789898973;270.3706902;472.8454111;3.6205;0
4.79025462;270.2139494;472.2073063;2.538;0
4.79171718;43.0053071;532.7603927;3.5316;0
4.793598357;272.6755086;282.2071873;2.8758;0
4.793989049;299.1514388;529.679862;2.9024;0
4.794860507;322.0177784;491.932979;2.7623;0
4.79493306;284.345419;499.0324158;2.6579;0
4.795244627;297.4931363;529.3203356;2.5759;0
4.797115948;273.4866283;25.4050596;2.536;0
4.799358795;128.4276758;180.4374621;3.017;0
4.799366735;168.0680178;564.2375124;2.534;0
4.799671184;271.3192384;281.9232042;2.8659;0
4.801884463;305.898271;500.8260051;2.7087;0
4.802089254;305.9773595;500.3829434;4.007;0
4.802152225;343.959283;500.4597984;2.5031;0
4.802573032;305.0417317;500.5222737;3.1431;0
4.802693224;304.8321602;503.3974817;2.6771;0
4.804249418;251.2766217;306.9379335;2.601;0
4.804350719;300.4522821;309.8149799;2.9936;0
4.805596988;305.0838429;500.4746689;2.7562;0
4.806017248;305.8249496;500.9022986;2.6503;0
4.808675428;362.9612028;514.094446;2.5463;0
4.80912553;161.5257909;561.1083633;3.118;0
4.817313347;86.001838;567.7143995;2.9455;0
4.819258316;84.4480677;568.4875808;2.555;0
4.820582615;173.553747;365.1965819;2.7282;0
4.823427242;151.8853256;573.7957029;2.534;0
4.824099658;278.169683;484.9720008;2.5804;0
4.824102122;41.3258996;567.1154727;2.5555;0
4.824223409;342.8686002;515.1121863;3.2205;0
4.82441232;278.4425833;486.7419328;2.5635;0
4.824426831;278.7339404;486.8913499;3.6105;0
4.82443833;55.8494198;569.0274947;3.7683;0
4.825324298;305.0282369;432.4864862;2.7578;0
4.826067625;79.1540213;79.5630815;2.992;0
4.826621218;342.6539288;515.2854764;3.876;0
4.826862423;342.3306477;518.9842332;2.8134;0
4.827968515;263.5841265;511.8033244;2.6773;0
4.829334702;556.5612119;593.6024205;2.5575;0
4.830968104;167.5890316;562.431903;2.6195;0
4.831099521;151.9163853;185.0833922;3.5636;0
4.831186037;176.4146349;185.4172527;2.6792;0
4.831244079;152.0155646;186.1113128;2.5929;0
4.831755236;179.2344032;184.1905208;3.4976;0
4.833928268;343.4400193;515.0737635;2.9382;0
4.838420808;526.6485979;134.5575644;4.6286;0
4.838468446;528.1324803;134.2636904;2.5053;0
4.838627515;525.8399694;138.0736412;2.5302;0
4.838638741;525.8073288;138.3730471;3.1026;0
4.838900205;526.6511606;135.9800988;2.6239;0
4.839209856;327.9757462;524.297269;2.5285;0
4.839237235;520.9987015;134.507541;2.5271;0
4.839290897;540.8831708;187.6618716;2.897;0
4.840030664;525.6020898;133.7091806;2.7232;0
4.841219986;277.9840004;510.8309045;2.5038;0
4.843166051;350.3074595;575.0763961;3.1976;0
4.843437645;274.8214325;518.4174357;2.8217;0
4.843461191;315.1075393;539.7657286;3.3418;0
4.844031485;349.4530664;574.7718889;2.5768;0
4.844289117;317.5541635;502.4197573;2.5966;0
4.844986721;278.2879236;482.2289072;3.7757;0
4.845053799;273.0343605;482.4378105;2.9568;0
4.845155373;58.5120478;568.2194706;4.4778;0
4.845159754;64.5631321;483.4584016;2.9821;0
4.845180287;56.9753263;567.1014531;2.6889;0
4.845189322;73.2681048;562.8573631;2.6895;0
4.845275565;517.5920556;119.9449602;2.7071;0
4.84527666;57.5508772;568.7575995;2.5726;0
4.845405886;62.9999934;560.5089878;2.6983;0
4.845420945;60.5107827;568.2246724;2.6074;0
4.845797673;275.9921251;485.9479532;2.6756;0
4.845813826;57.4296494;568.2008182;2.5215;0
4.846120192;413.0030042;417.4228757;2.9153;0
4.846936071;317.5107385;534.1004145;2.6191;0
4.847132375;62.0100082;572.4512686;2.5726;0
4.847157563;491.2185799;362.2779451;3.0079;0
4.847259138;342.1474233;519.1241676;2.5116;0
4.849592608;308.9969169;296.2584222;2.5828;0
4.849615058;309.7982316;296.5338825;2.5708;0
4.849724025;280.741588;487.6403464;2.5972;0
4.850481588;526.0442374;133.6305926;2.8827;0
4.852289117;526.8771227;134.1812704;2.8481;0
4.854543737;297.5506138;517.788948;2.573;0
4.855032444;280.2910358;409.5283949;3.127;0
4.855460096;378.9187974;452.6759408;3.0622;0
4.85574538;378.4519478;452.8157449;2.8757;0
4.856460233;286.3004886;461.6290841;2.6663;0
4.856804928;379.1317297;452.9005963;2.5236;0
4.857101164;20.0992854;426.4693327;2.8327;0
4.858143737;333.9746348;486.4051572;2.8583;0
4.859360164;278.1737338;489.3761369;3.4223;0
4.859363997;277.3017193;489.7080776;2.5206;0
4.859380151;277.8522576;489.3907265;2.8239;0
4.859590691;277.8607887;488.323908;2.7362;0
4.861230664;307.8954981;217.2100082;2.7105;0
4.861335524;311.3700749;213.3910258;2.652;0
4.862099658;308.4082179;216.7690636;3.4692;0
4.863014921;270.6371769;490.5591936;3.0369;0
4.86487091;153.7513877;598.4794864;2.5639;0
4.867988227;509.0198936;304.5521279;2.8646;0
4.868160438;508.8425132;304.7310329;3.5361;0
4.868199316;510.2977432;304.6797583;2.5282;0
4.868641205;49.0020999;560.5468098;3.6307;0
4.869145791;313.2385064;218.1585648;2.845;0
4.874869268;362.2037205;512.2708465;2.5527;0
4.877096235;528.3077459;135.2448484;2.5598;0
4.877241342;285.4972795;450.420005;2.7059;0
4.877347023;329.850256;501.807796;2.838;0
4.87764271;338.2428768;483.733824;2.6342;0
4.878793703;281.0650975;490.6534464;2.8276;0
4.881155373;525.9247494;133.9369653;2.9103;0
4.881620534;169.0237992;383.1578025;2.5107;0
4.881635866;315.9917932;506.7105414;2.8759;0
4.88238412;265.1201296;520.2869272;3.3874;0
4.883002053;463.3299062;339.4347004;2.6491;0
4.885329227;491.0370578;362.6351624;2.7547;0
4.88549076;333.17416;517.7031205;3.2479;0
4.886951951;314.5077114;210.6150648;3.8337;0
4.886974675;338.8735862;526.9788117;2.5893;0
4.886997947;314.5447856;211.4644675;2.834;0
4.88700397;314.9539257;210.7156807;3.2821;0
4.887104723;304.4282059;310.6188099;2.5005;0
4.887277207;317.1198878;293.6873348;3.2457;0
4.887679124;348.6879548;525.4580433;2.547;0
4.891280493;257.9420189;235.4238765;2.9124;0
4.891919507;58.7910009;416.6990332;4.1567;0
4.892150582;58.3599672;415.6323502;3.3812;0
4.892524025;59.5215428;415.1797318;2.7073;0
4.892576318;59.5769933;414.9494337;3.1405;0
4.892677892;56.5584234;414.5153525;2.5236;0
4.89335332;31.9741316;545.3324355;3.2507;0
4.896485421;161.980063;373.7418924;2.8737;0
4.899787269;59.39829;414.7880065;2.7875;0
4.901515674;260.9289342;294.6518254;2.865;0
4.904167556;268.3777861;565.2890762;3.0813;0
4.906073374;287.8468233;419.5995652;2.5444;0
4.907569884;236.4666041;453.884567;2.848;0
4.909207392;162.2595209;572.1465196;2.9197;0
4.909238056;209.8338638;519.1995925;2.5646;0
4.909407529;162.3628395;572.1690497;2.5377;0
4.912657084;317.2403142;293.7088743;3.6583;0
4.91331937;355.5056865;55.0651937;3.3505;0
4.913792471;188.2080877;589.8724392;2.7688;0
4.916034771;272.361604;513.1833294;2.7074;0
4.917330595;508.5133904;126.9814776;3.84;0
4.918665298;49.8446022;560.8564275;3.6373;0
4.918913073;540.0300633;330.016534;2.5012;0
4.918937988;152.4529932;26.995606;2.799;0
4.920438604;284.3550933;512.9654332;2.5186;0
4.921429979;211.062953;504.6744444;3.5619;0
4.923781793;236.0935523;454.5015728;2.9207;0
4.924591376;361.848236;500.2557836;2.6426;0
4.925558385;282.3292025;515.5653921;2.7723;0
4.92604271;371.5128613;43.6597577;2.9138;0
4.931987132;489.8791782;95.7324527;3.1187;0
4.932134155;496.2448144;124.6317015;2.552;0
4.932761396;246.6530765;586.3330128;3.0872;0
4.933613689;265.8241406;24.6914471;2.6481;0
4.934549487;458.9832462;306.9957567;3.1343;0
4.934719233;458.1086793;306.083105;2.5675;0
4.935407529;40.3574377;561.0580782;3.3006;0
4.939349213;274.4322736;480.5590217;3.7809;0
4.939881999;53.7646061;562.7252578;2.5962;0
4.941708966;304.8876962;502.997876;2.8922;0
4.942808487;469.3174766;388.7943784;4.2447;0
4.942825736;466.7448778;390.6739519;2.8654;0
4.942833676;486.0271258;350.6502438;2.738;0
4.94284846;457.4609504;402.0437825;2.603;0
4.943015469;470.0705172;390.650057;2.6824;0
4.943932923;451.7858941;412.7626432;2.5725;0
4.945406434;469.801979;389.6110935;2.6207;0
4.94551321;274.7637646;480.8294615;2.7019;0
4.945728679;466.815774;387.1498043;3.3985;0
4.945932923;466.5446068;385.7589297;2.6301;0
4.94813525;276.3018072;481.5951966;3.0298;0
4.949662697;472.1256863;350.1131596;3.0161;0
4.94967091;472.2372141;349.810383;2.849;0
4.949676386;293.8604585;489.2834349;2.6284;0
4.949911294;139.2666301;186.37175;2.5168;0
4.950792334;427.8922769;291.2102176;3.1099;0
4.951799863;256.2048105;529.7817192;3.483;0
4.952421355;285.3709189;407.849473;2.5707;0
4.95284627;277.4246336;518.0469374;2.6693;0
4.95347269;301.9033016;20.0209773;2.8062;0
4.953722382;388.5378959;318.0120787;2.6357;0
4.954400274;302.0034861;479.1869258;3.1558;0
4.955746201;230.8151295;460.1118093;2.608;0
4.95948063;270.5970558;519.1354731;2.9973;0
4.963335797;291.8718664;410.2822721;3.4761;0
4.965547981;28.7408796;556.263385;2.884;0
4.965564408;27.728036;555.2440222;2.5581;0
4.965572348;318.6673076;452.1274015;3.1078;0
4.965621081;28.8893425;556.1988192;2.5451;0
4.96562245;28.7816052;556.5527942;2.5606;0
4.967746201;301.3253449;473.0431064;3.4476;0
4.968770979;277.3727047;487.07294;4.3691;0
4.968948118;275.679201;487.8541296;2.7447;0
4.969018207;279.0108999;497.082193;2.7787;0
4.969782888;306.4488932;502.3189834;2.5859;0
4.969883094;154.5002426;577.1815538;2.5433;0
4.970198768;284.2146646;505.6405181;2.7863;0
4.970294867;308.7963429;425.9571444;2.7416;0
4.972306913;306.8553059;306.3218966;2.6089;0
4.974292402;136.4566789;434.2029191;2.7998;0
4.979723751;488.1607795;319.0279497;2.5921;0
4.97982204;48.6708695;560.4552438;2.7453;0
4.981523888;260.5433451;517.1965346;2.7627;0
4.983318823;164.2113479;379.9978222;2.509;0
4.984061054;298.8974154;502.2532627;2.5975;0
4.984537988;270.2271719;517.6735686;2.8376;0
4.985517317;501.1995534;383.686817;3.5712;0
4.985969884;317.3198194;505.5843614;2.7868;0
4.991493771;275.8988999;519.4318229;2.8053;0
4.994483504;295.6703982;571.1424427;2.5189;0
4.994953593;481.8723674;319.5832642;2.5513;0
4.995000137;481.8366029;319.6905996;2.6903;0
4.995042847;41.2290382;562.3084907;2.6786;0
4.99581629;165.8983601;377.8761015;2.679;0
5.001038467;381.9089464;451.3954818;2.7121;0
5.005694456;277.0874257;309.7895916;3.6858;0
5.005704038;278.7238074;306.8020304;3.1834;0
5.007793018;347.2710874;517.9910567;2.8651;0
5.008850924;462.1909172;305.3694521;3.4475;0
5.008962081;461.2751578;305.3747534;2.7706;0
5.009158658;275.7559681;309.6421531;2.775;0
5.009575907;331.1948047;481.9718765;2.5955;0
5.011102533;346.8610279;518.1328418;2.6455;0
5.013013552;309.061153;307.2610006;2.7218;0
5.013381793;279.8619965;458.9032822;2.6757;0
5.014428474;312.8411764;502.9965072;3.38;0
5.016292402;528.59157;136.5383979;2.8161;0
5.017458453;488.492702;362.0678522;4.6833;0
5.017488569;339.4262072;338.3557471;2.9103;0
5.017489117;489.2248341;362.7309661;2.5335;0
5.017505544;490.7908878;364.6319435;2.5267;0
5.017541958;160.6834845;176.5278509;2.5545;0
5.017583573;487.6159318;363.5953586;2.6319;0
5.017588227;473.509295;358.3212503;2.552;0
5.017641068;490.6777702;360.5009789;2.6529;0
5.017955921;484.6037645;363.0532481;4.6689;0
5.017964134;483.3194698;363.4500903;3.2381;0
5.018013142;368.3939386;434.3780908;2.8785;0
5.018051198;487.8290258;363.1587423;2.7568;0
5.018121834;486.5089584;363.392589;2.8512;0
5.018253251;490.4146742;369.5291088;3.3797;0
5.018335934;504.9314456;363.8299062;4.0861;0
5.018353457;505.0706478;366.2232958;2.7206;0
5.018416975;504.5649606;366.0187259;2.8033;0
5.018482957;483.6592215;368.3189477;2.5665;0
5.018568378;490.3859471;369.136117;2.6578;0
5.01858152;370.5593916;439.4509755;3.2472;0
5.018586174;367.683473;439.0725418;2.6915;0
5.019023956;444.5654088;469.8260799;2.6174;0
5.019638877;275.070533;461.2633274;2.5898;0
5.019721834;483.0625506;362.1409159;2.7661;0
5.019819849;491.5044578;361.327754;2.775;0
5.020782204;485.6404827;363.0738446;2.5574;0
5.021470773;367.3458847;439.2049628;3.5617;0
5.021473511;368.9634432;437.1258189;2.6893;0
5.022150034;369.0159911;437.2925947;2.7488;0
5.022780561;473.2704239;364.2919405;2.721;0
5.024056126;504.7427576;364.6145905;3.2311;0
5.025529911;368.8962401;474.2204496;2.5449;0
5.027747023;469.7867088;354.3117516;3.3537;0
5.030808214;67.7339192;590.7813434;2.9037;0
5.031002875;204.1184653;510.3760627;3.6595;0
5.041492129;285.4326524;402.4730251;3.1292;0
5.041817112;292.674025;402.2252435;2.7177;0
5.042171116;205.1078356;282.4928003;2.8106;0
5.047259959;56.7177633;569.9884633;3.7698;0
5.04727885;48.6381224;593.8334009;2.717;0
5.047345654;56.5434477;569.6265451;2.7146;0
5.047508282;56.6229339;569.5528175;3.014;0
5.047521971;56.5335305;571.8338539;2.583;0
5.047932375;481.7448603;320.6130218;3.0848;0
5.049230116;388.8627202;450.3183197;2.7947;0
5.053891855;508.1507289;361.1360982;3.0273;0
5.056070637;318.2894126;280.6164933;3.0099;0
5.056349897;57.159842;570.9886929;2.6032;0
5.057901985;147.161468;183.3290638;2.7179;0
5.058354278;312.4788565;503.7506237;2.766;0
5.059347296;357.9021777;449.8900764;3.9429;0
5.059356605;363.0396902;444.8324398;2.6652;0
5.059412183;359.1863328;434.1632645;2.5234;0
5.059525804;359.3790443;434.0168536;3.2347;0
5.059978919;357.0527639;448.6813765;3.3948;0
5.061305133;361.1895958;446.3730132;2.5508;0
5.061890212;361.2999231;446.3390881;2.8206;0
5.06208679;358.7802306;449.9204832;3.0054;0
5.062246407;359.7989917;459.0715059;2.9805;0
5.062937714;154.4700011;577.1912593;2.98;0
5.063438193;160.3010017;568.2294164;3.7862;0
5.064039425;126.2340632;434.6385425;3.1765;0
5.064061602;125.4687768;434.5223543;2.5067;0
5.064299795;132.5031198;440.1439947;2.8716;0
5.064330185;154.0440425;453.1310418;3.3912;0
5.064421081;147.7051404;438.7765386;2.6847;0
5.064836413;147.7935578;438.7771975;2.516;0
5.065283231;269.3342551;495.6531871;2.6848;0
5.065662423;123.6904166;435.3858496;2.735;0
5.065675565;154.179302;576.2672066;2.5059;0
5.068397262;148.1846584;437.3478589;2.8768;0
5.06933525;361.0243084;447.4876712;3.1725;0
5.069576728;154.5173804;577.0274254;2.6993;0
5.070482136;485.3008707;363.520129;2.6848;0
5.070511431;218.4075448;340.7469907;3.4586;0
5.070527584;218.1562579;340.254858;2.7982;0
5.071952635;203.8951832;282.9324188;2.6881;0
5.078618207;289.5031275;511.1638559;2.6192;0
5.079057906;125.581822;437.10557;2.5986;0
5.079913758;163.0852137;569.1894104;2.7207;0
5.080011499;330.4155405;521.8694659;2.7007;0
5.085206571;165.5756141;566.4189452;3.5045;0
5.086469541;124.6119616;435.0699952;3.1836;0
5.086524572;139.5056936;526.1514787;2.5372;0
5.086895825;140.3025214;526.2363969;3.0598;0
5.087482272;444.434133;302.6052797;2.6763;0
5.091517591;163.099963;370.2471807;3.2106;0
5.092591376;318.1590585;506.2748237;3.6086;0
5.093234771;150.2520705;595.0837963;2.9837;0
5.093352772;444.2765684;302.7113008;2.5419;0
5.097462286;133.0150974;437.9386269;2.8766;0
5.098231348;542.4680874;42.712675;2.702;0
5.100474743;235.2732833;217.8967061;3.1903;0
5.100524025;236.6302199;217.5674567;2.6351;0
5.101108282;295.3628144;411.8201744;2.5266;0
5.101719097;312.8083812;530.2672138;2.7796;0
5.101798768;294.9331597;411.0786245;3.7398;0
5.101914579;291.4102417;413.1052232;2.7579;0
5.102038056;189.9172214;593.0065279;3.0805;0
5.10238768;507.3323725;361.3073683;2.5072;0
5.102529774;295.5480765;411.7356401;2.7377;0
5.102628611;295.8537167;412.7105011;2.6418;0
5.102743053;363.8765992;26.3505947;2.5126;0
5.10279781;274.4358896;45.6483047;2.7825;0
5.103434086;295.6929211;412.68073;2.5167;0
5.103697467;139.843892;526.2519797;2.7474;0
5.10660178;162.1094287;375.8184874;2.7467;0
5.111242437;312.672682;530.2839085;2.7027;0
5.112507871;58.386659;416.9204656;2.9012;0
5.115738261;445.9854364;301.7153457;2.5707;0
5.115936208;515.7092738;65.2009253;2.6328;0
5.117291992;404.2451249;99.6217575;2.9459;0
5.120856674;362.7497955;526.4244506;2.6143;0
5.121152088;310.0511993;277.3020471;2.6346;0
5.126631348;313.6776434;502.0723494;2.7172;0
5.128177413;184.0608027;598.0476833;3.0704;0
5.131318275;441.9160553;412.4716925;2.7567;0
5.131485284;468.5535567;115.9763003;2.9247;0
5.132592471;88.4287443;231.6890778;2.69;0
5.133911294;164.6761771;569.8019999;3.9623;0
5.133925257;165.0570236;567.3194956;2.6061;0
5.134309651;304.025429;183.956939;3.1234;0
5.134483504;203.1618919;21.1141156;3.2408;0
5.137084736;275.0524965;511.4367856;2.7686;0
5.13738152;141.1715586;532.668189;2.5552;0
5.137392471;285.9059332;476.0449473;2.5183;0
5.137554004;284.1949902;411.6836272;2.8559;0
5.137559754;514.6043668;355.3670747;3.8691;0
5.137635318;420.759886;279.6999732;3.1122;0
5.138072553;284.2434076;412.1564519;2.5042;0
5.138476386;530.589353;383.636463;2.6015;0
5.141289254;590.9639481;395.7292005;3.4882;0
5.141305133;590.9893575;395.7720647;3.5947;0
5.141372211;591.1893344;396.9214601;2.5039;0
5.141434086;594.1562626;398.0326817;2.7421;0
5.142015058;164.8110693;570.6764141;2.5517;0
5.142096646;589.3330829;396.9435584;2.5353;0
5.142306639;593.0814998;393.6704003;2.5185;0
5.143328953;515.0987413;355.6460782;2.7015;0
5.144918549;589.4563131;396.5189671;2.602;0
5.145983299;468.0821775;115.7552165;2.7415;0
5.148067899;592.6375972;400.5705407;3.6457;0
5.148687748;232.3878541;477.128059;2.5671;0
5.151000684;328.4864871;519.2777976;3.1426;0
5.151373306;328.6309559;519.4219429;3.9202;0
5.151534839;88.3545415;231.7107282;2.5588;0
5.1516846;469.9835107;314.4171236;2.7559;0
5.152031485;275.7667797;512.0714915;2.9267;0
5.152440794;190.0572707;593.0046222;2.7516;0
5.152731554;57.1310811;571.106073;2.5661;0
5.152954962;282.7982508;508.3111414;2.6168;0
5.153104723;592.0903393;394.3450225;2.5816;0
5.153695277;45.3308327;470.2308039;2.6717;0
5.153779603;295.3019987;460.6233912;2.5578;0
5.159222998;347.0546277;525.1333972;3.1945;0
5.160321424;517.6204251;244.9853061;3.1834;0
5.161478439;491.545427;361.9123982;3.0032;0
5.161962218;490.9228706;364.2153899;2.6767;0
5.16258809;344.9689823;533.5957076;2.9785;0
5.163512663;168.0130733;567.3551596;2.6884;0
5.163659411;291.1995907;375.4378113;2.9007;0
5.164985626;152.3453762;588.7169172;2.5425;0
5.168193018;309.1292092;508.6820305;2.6041;0
5.169851061;389.2684838;441.3127198;2.6047;0
5.170456947;267.6538694;286.7170185;3.3763;0
5.172869268;313.1329516;276.6965093;2.562;0
5.173772485;54.4427218;564.5541425;3.5049;0
5.174921287;530.4710243;126.8508244;2.6642;0
5.175409172;286.498353;500.0568074;2.7142;0
5.176596578;364.4495714;517.5824873;2.5485;0
5.177145791;300.5681503;291.9103598;3.1672;0
5.177908282;509.8359766;361.9387637;2.7345;0
5.178088706;393.1103031;464.3487095;2.6354;0
5.18112909;284.3273269;458.3045892;2.5718;0
5.181447775;402.5065605;327.5501275;3.1852;0
5.182342505;483.4138223;363.63122;2.7056;0
5.185672553;300.1845169;296.1006476;2.749;0
