floating_date; latitude; longitude; magnitude; depth; nn_distance; R; T; index_ancestor; mag_ancestor
0.031232854000; 44.315165; 562.996290; 3.28; 0.000; 0.00000081528089; 0.00205112493629; 0.00039747987780; 30; 2.94
0.032164545000; 541.526500; 120.794593; 2.64; 0.000; 0.00003017409987; 0.47007597297360; 0.00006418983654; 42; 3.29
0.034251882000; 375.313264; 270.212559; 2.54; 0.000; 0.00246708755115; 11.25159632798520; 0.00021926555835; 39; 3.17
0.039456537000; 74.847474; 4.482582; 2.51; 0.000; 0.00795330489027; 76.28796573071408; 0.00010425372880; 9; 4.73
0.039461465000; 169.223221; 378.685105; 2.76; 0.000; 0.00020862507469; 763.03736618668881; 0.00000027341397; 47; 2.51
0.040993840000; 48.066623; 566.136963; 3.20; 0.000; 0.00000050120591; 0.00413664224134; 0.00012116249824; 26; 4.52
0.046281999000; 293.028387; 396.032643; 3.68; 0.000; 0.00677338876999; 6.12184325490810; 0.00110642963042; 6; 3.02
0.047247365000; 522.706008; 66.440397; 2.53; 0.000; 0.00000281264350; 0.02039915686463; 0.00013788037980; 9; 4.73
0.048415332000; 178.976175; 373.110018; 2.62; 0.000; 0.00074965735943; 2.00378983765802; 0.00037411975315; 48; 2.76
0.051531006000; 287.458840; 507.420115; 2.92; 0.000; 0.00143539580221; 2.21098632126228; 0.00064921062080; 8; 3.50
0.062447091000; 264.485731; 517.368324; 2.82; 0.000; 0.00225544181622; 5.97605683735985; 0.00037741304636; 53; 2.92
0.063224093000; 264.360877; 513.626511; 2.72; 0.000; 0.00000966807636; 0.32071401225280; 0.00003014547537; 54; 2.82
0.064496920000; 320.534714; 234.782562; 3.40; 0.000; 0.00688678543914; 32.43394603755309; 0.00021233264158; 9; 4.73
0.064643943000; 319.696113; 237.273644; 2.60; 0.000; 0.00000027390783; 0.09351239120288; 0.00000292910729; 56; 3.40
0.065599726000; 494.251772; 387.813797; 3.19; 0.000; 0.00265770124897; 120.96425087114272; 0.00002197096440; 56; 3.40
0.065609035000; 517.938930; 125.793136; 2.51; 0.000; 0.00004428613387; 188.26289736131346; 0.00000023523559; 58; 3.19
0.066240657000; 166.265361; 508.010753; 2.69; 0.000; 0.00353767228313; 13.58468786290459; 0.00026041616258; 26; 4.52
0.067383710000; 314.870349; 292.759078; 2.68; 0.000; 0.00076492577380; 13.30007537702302; 0.00005751289012; 56; 3.40
0.069728953000; 337.956589; 524.302395; 2.92; 0.000; 0.00367884395143; 5.16712298268347; 0.00071197143241; 3; 3.87
0.069905270000; 338.594728; 523.694893; 2.74; 0.000; 0.00000017494796; 0.02846522981518; 0.00000614602309; 62; 2.92
0.070353730000; 451.796525; 497.169914; 2.90; 0.000; 0.00154736400701; 71.05055213096007; 0.00002177835303; 62; 2.92
0.070685010000; 518.256494; 119.922860; 2.51; 0.000; 0.00026569807245; 0.94377600034197; 0.00028152662533; 59; 2.51
0.071042026000; 374.525159; 450.542643; 2.65; 0.000; 0.00117459103933; 47.90837471335669; 0.00002451744703; 64; 2.90
0.073725120000; 212.955178; 508.585092; 2.52; 0.000; 0.00644214456382; 21.35294652998707; 0.00030169815462; 26; 4.52
0.076596304000; 248.909473; 546.925469; 2.90; 0.000; 0.00493659478587; 31.20444444951358; 0.00015820165598; 67; 2.52
0.077011910000; 451.538178; 329.415697; 2.77; 0.000; 0.00469160392642; 319.77133668880799; 0.00001467174630; 68; 2.90
0.077404517000; 258.915949; 544.845245; 2.69; 0.000; 0.00004152173829; 1.45529050239123; 0.00002853158062; 68; 2.90
0.077621903000; 264.019091; 517.838464; 2.81; 0.000; 0.00001181747576; 0.02007249695318; 0.00058873969608; 54; 2.82
0.077689254000; 270.623815; 484.133129; 3.66; 0.000; 0.00003000910671; 11.30209671884332; 0.00000265518049; 71; 2.81
0.077832444000; 227.424173; 425.391078; 3.01; 0.000; 0.00003013251645; 14.18478355391643; 0.00000212428454; 72; 3.66
0.077976454000; 312.674034; 469.470701; 3.38; 0.000; 0.00002745863901; 6.44457929986844; 0.00000426073414; 72; 3.66
0.078274059000; 158.004988; 570.814510; 2.62; 0.000; 0.00035796020900; 41.25947293836094; 0.00000867583087; 72; 3.66
0.080004381000; 317.009104; 526.532893; 2.89; 0.000; 0.00038405551462; 11.18199221491088; 0.00003434589358; 72; 3.66
0.089220260000; 522.078630; 60.594428; 2.72; 0.000; 0.00000822922672; 0.01090331644806; 0.00075474528874; 18; 3.97
0.090455305000; 300.381203; 306.521661; 3.07; 0.000; 0.00583250869591; 5.51985634742212; 0.00105664139224; 61; 2.68
0.090644216000; 315.242200; 149.893491; 2.66; 0.000; 0.00052754898272; 95.59948285131334; 0.00000551832465; 78; 3.07
0.094807666000; 285.132098; 478.879706; 3.12; 0.000; 0.00030023033270; 1.18220037535990; 0.00025395892182; 72; 3.66
0.100962628000; 175.092044; 584.409869; 2.84; 0.000; 0.00592347884500; 13.10701768511602; 0.00045193185722; 26; 4.52
0.105136482000; 285.038784; 479.005039; 2.54; 0.000; 0.00000040196555; 0.00141298741156; 0.00028447921499; 80; 3.12
0.108016427000; 213.595100; 500.974938; 3.50; 0.000; 0.00269253650366; 1.42504166228988; 0.00188944405971; 67; 2.52
0.108390144000; 324.997315; 567.107141; 2.86; 0.000; 0.00028396028952; 42.68887958087880; 0.00000665185623; 83; 3.50
0.122995483000; 544.390771; 37.897642; 2.56; 0.000; 0.00056634897868; 1.21841796983370; 0.00046482323201; 9; 4.73
0.125136756000; 476.133601; 20.406307; 3.11; 0.000; 0.00156509344111; 3.30142965249052; 0.00047406536133; 9; 4.73
0.126408214000; 187.971527; 588.718189; 2.93; 0.000; 0.00239002044623; 2.47024005400320; 0.00096752558212; 81; 2.84
0.128401643000; 162.890693; 371.954274; 2.61; 0.000; 0.00544859652298; 1.46617785144745; 0.00371619071834; 48; 2.76
0.132072827000; 336.271224; 527.992748; 3.27; 0.000; 0.00071206532958; 0.32766198280629; 0.00217317042239; 62; 2.92
0.132508966000; 162.916398; 372.094854; 2.63; 0.000; 0.00000045338114; 0.00221566753605; 0.00020462507760; 88; 2.61
0.132713758000; 306.834090; 506.209205; 3.26; 0.000; 0.00008625536725; 0.04115835764793; 0.00209569507096; 8; 3.50
0.133312526000; 335.540793; 527.522747; 2.53; 0.000; 0.00000052748717; 0.01842874029887; 0.00002862307252; 89; 3.27
0.137260233000; 51.731086; 520.884623; 2.73; 0.000; 0.00094926916526; 0.21072588712740; 0.00450475818706; 25; 2.84
0.143081725000; 28.467527; 551.798268; 3.29; 0.000; 0.00059143274153; 0.86435458662802; 0.00068424781991; 26; 4.52
0.143669541000; 27.444969; 549.911660; 2.62; 0.000; 0.00000103137943; 0.07715730696338; 0.00001336722946; 94; 3.29
0.146044353000; 494.356044; 368.623229; 3.26; 0.000; 0.00580293645881; 2.85463622620507; 0.00203281118818; 58; 3.19
0.146309925000; 494.279727; 369.550903; 2.85; 0.000; 0.00000013012420; 0.02090141952466; 0.00000622561535; 96; 3.26
0.146918823000; 482.037909; 364.649834; 2.96; 0.000; 0.00002890727870; 1.41014020358799; 0.00002049957772; 96; 3.26
0.147263518000; 155.202281; 79.846202; 2.50; 0.000; 0.00633199330290; 551.63963582827364; 0.00001147849591; 98; 2.96
0.147655305000; 317.780931; 272.736408; 3.03; 0.000; 0.00356076807825; 145.18827687558542; 0.00002452517624; 98; 2.96
0.148461054000; 274.474237; 526.692648; 2.57; 0.000; 0.00298391524006; 8.04137826312863; 0.00037107012535; 91; 3.26
0.151051882000; 293.030683; 462.291566; 3.29; 0.000; 0.00074569330627; 0.10645974338247; 0.00700446274412; 2; 2.63
0.151283504000; 479.408931; 377.709723; 3.15; 0.000; 0.00028042450821; 2.28325833274602; 0.00012281768742; 96; 3.26
0.151333607000; 210.872059; 487.998559; 2.66; 0.000; 0.00017952363618; 28.19007611895552; 0.00000636832747; 102; 3.29
0.155916222000; 281.812348; 488.793637; 3.59; 0.000; 0.00053695345332; 4.88329225674906; 0.00010995726348; 102; 3.29
0.157353867000; 412.835814; 288.009395; 2.69; 0.000; 0.00123332804317; 0.36224561620361; 0.00340467348120; 39; 3.17
0.157863107000; 486.618930; 361.846874; 2.91; 0.000; 0.00017869473387; 0.49031411950110; 0.00036444949627; 98; 2.96
0.158750719000; 209.846883; 357.839837; 3.16; 0.000; 0.00220930006817; 48.46505437013299; 0.00004558542432; 105; 3.59
0.158799726000; 208.614380; 358.700422; 2.71; 0.000; 0.00000006526704; 0.05056334829239; 0.00000129079751; 108; 3.16
0.160972485000; 279.203349; 487.917633; 2.73; 0.000; 0.00000660696137; 0.08124976465221; 0.00008131668311; 105; 3.59
0.163321834000; 53.040835; 571.669355; 2.64; 0.000; 0.00012838933648; 0.16131623421248; 0.00079588602543; 26; 4.52
0.163906092000; 508.873345; 305.412565; 3.34; 0.000; 0.00529832127422; 24.99118059186662; 0.00021200764225; 107; 2.91
0.163918960000; 509.185837; 305.416397; 3.74; 0.000; 0.00000000090616; 0.00330936854794; 0.00000027381741; 112; 3.34
0.164977139000; 278.825764; 488.244202; 3.75; 0.000; 0.00000245995283; 0.01421712492930; 0.00017302744675; 110; 2.73
0.165242437000; 510.076222; 304.562194; 2.54; 0.000; 0.00000033624035; 0.01885747005493; 0.00001783061810; 113; 3.74
0.165484189000; 52.695120; 571.935782; 3.56; 0.000; 0.00000132600885; 0.01275761309663; 0.00010393863160; 111; 2.64
0.165834634000; 53.017549; 572.168123; 3.90; 0.000; 0.00000002230075; 0.00381284885341; 0.00000584884171; 116; 3.56
0.166191376000; 53.443953; 569.150488; 2.53; 0.000; 0.00000026791058; 0.06683217835255; 0.00000400870634; 117; 3.90
0.166796715000; 280.964236; 502.938184; 2.84; 0.000; 0.00002439918509; 1.00243246115908; 0.00002433997904; 114; 3.75
0.167542505000; 274.192467; 506.276033; 4.16; 0.000; 0.00002761879747; 0.96970181735462; 0.00002848174250; 119; 2.84
0.167549897000; 279.160987; 512.998162; 2.59; 0.000; 0.00000001523739; 0.24819816304573; 0.00000006139202; 120; 4.16
0.167710062000; 209.178699; 501.264761; 3.39; 0.000; 0.00000924121857; 6.64074289430886; 0.00000139159409; 120; 4.16
0.167735797000; 209.244412; 501.166372; 2.63; 0.000; 0.00000000034713; 0.00066590929861; 0.00000052128373; 122; 3.39
0.168589459000; 505.836678; 383.213215; 2.66; 0.000; 0.00053544641311; 61.57981971739877; 0.00000869516045; 120; 4.16
0.170404381000; 164.537378; 353.808740; 2.80; 0.000; 0.00085759105689; 36.08107187706526; 0.00002376844734; 120; 4.16
0.170867625000; 513.365077; 505.355857; 2.53; 0.000; 0.00146706978483; 53.12432800447474; 0.00002761578056; 120; 4.16
0.170901300000; 513.153329; 503.983686; 3.32; 0.000; 0.00000016777891; 0.09177613413270; 0.00000182813223; 126; 2.53
0.171908556000; 273.892780; 505.517945; 2.65; 0.000; 0.00000021716484; 0.00598895040601; 0.00003626091881; 120; 4.16
0.172520739000; 289.278152; 507.610436; 2.74; 0.000; 0.00002655750032; 0.64233544655959; 0.00004134521995; 120; 4.16
0.174970568000; 196.706165; 0.964423; 2.52; 0.000; 0.01104957409871; 179.11005207485985; 0.00006169153529; 120; 4.16
0.174991923000; 278.735073; 503.913241; 2.62; 0.000; 0.00000700975197; 0.11330010373400; 0.00006186889280; 120; 4.16
0.175675838000; 334.048279; 487.348010; 2.79; 0.000; 0.00042213626613; 6.24933938365660; 0.00006754894241; 120; 4.16
0.175686242000; 333.603844; 488.774208; 2.58; 0.000; 0.00000003208393; 0.07655741374308; 0.00000041908329; 132; 2.79
0.184611910000; 286.656308; 502.463431; 2.61; 0.000; 0.00007162074598; 0.50520827716092; 0.00014176479130; 120; 4.16
0.184643943000; 284.383240; 503.264273; 2.80; 0.000; 0.00000032466098; 0.20348503677222; 0.00000159550296; 134; 2.61
0.185179466000; 296.334406; 195.641021; 2.83; 0.000; 0.00818903599375; 382.74070461530442; 0.00002139578021; 135; 2.80
0.185561396000; 314.370709; 149.611767; 3.26; 0.000; 0.00018180206404; 0.04079472245317; 0.00445650939890; 79; 2.66
0.185763450000; 320.299437; 162.895723; 3.35; 0.000; 0.00000805752833; 1.70053035550024; 0.00000473824434; 137; 3.26
0.187001780000; 284.457218; 503.367240; 2.96; 0.000; 0.00000013820911; 0.00146714455488; 0.00009420279283; 135; 2.80
0.187047502000; 321.746709; 162.701924; 2.54; 0.000; 0.00000106129919; 0.03891842183667; 0.00002726984137; 138; 3.35
0.187283231000; 242.455269; 533.342935; 3.15; 0.000; 0.00017153840861; 18.30663744824738; 0.00000937028491; 139; 2.96
0.189125804000; 321.731295; 162.821986; 2.70; 0.000; 0.00000020593664; 0.00183812464299; 0.00011203627362; 140; 2.54
0.189406708000; 243.464382; 533.986798; 3.10; 0.000; 0.00000200499171; 0.03548256596629; 0.00005650638984; 141; 3.15
0.189436277000; 241.648960; 535.606880; 2.53; 0.000; 0.00000009689890; 0.11659561728137; 0.00000083106815; 143; 3.10
0.190505681000; 210.737397; 505.106216; 2.70; 0.000; 0.00009101179678; 0.19710439069136; 0.00046174413699; 122; 3.39
0.191324572000; 177.970060; 577.660573; 3.10; 0.000; 0.00163741084247; 30.37664842114757; 0.00005390360450; 143; 3.10
0.192870363000; 300.659509; 301.826939; 3.05; 0.000; 0.00104053915152; 0.34781203901962; 0.00299167088769; 78; 3.07
0.196890623000; 318.510630; 147.377021; 2.89; 0.000; 0.00007422207425; 0.27937195599741; 0.00026567474885; 137; 3.26
0.200927036000; 387.546772; 238.718148; 3.32; 0.000; 0.01017551245890; 70.43859652454074; 0.00014445932998; 148; 2.89
